Geometry,Lon,Lat,R_EOS10_SOS15,EOS10_SOS15_Tem_C,P_EOS10_SOS15,EOS10_SOS15_Tem_P,R_EOS10_SOS50,EOS10_SOS50_Tem_C,P_EOS10_SOS50,EOS10_SOS50_Tem_P,R_EOS50_SOS15,EOS50_SOS15_Tem_C,P_EOS50_SOS15,EOS50_SOS15_Tem_P,R_EOS50_SOS50,EOS50_SOS50_Tem_C,P_EOS50_SOS50,EOS50_SOS50_Tem_P,R_SOS15_EOS10,SOS15_EOS10_Tem_C,P_SOS15_EOS10,SOS15_EOS10_Tem_P,R_SOS15_EOS50,SOS15_EOS50_Tem_C,P_SOS15_EOS50,SOS15_EOS50_Tem_P,R_SOS50_EOS10,SOS50_EOS10_Tem_C,P_SOS50_EOS10,SOS50_EOS10_Tem_P,R_SOS50_EOS50,SOS50_EOS50_Tem_C,P_SOS50_EOS50,SOS50_EOS50_Tem_P,Clim_cover_type2
POINT(62.625 68.875),62.625,68.875,0.389463292,0.023810932,6.18E-05,0.947770184,0.442099945,0.033458438,1.87E-05,0.919184257,0.289951981,1.187608048,0.006765766,0.090847335,0.222375422,0.782187091,0.016508376,0.053980218,0.531973395,-3.112022374,0.250254431,0.005288037,0.338233607,-2.921575946,0.530799182,0.009026769,0.378352541,-3.135575474,0.284949793,0.000797933,0.161327196,-3.268364451,0.709317856,0.001915602,Boreal shrubland
POINT(62.375 68.875),62.375,68.875,0.389402688,0.000765482,6.20E-05,0.998276804,0.442069153,0.019070405,1.88E-05,0.952715021,0.286675577,1.172023344,0.006791832,0.091425792,0.222182884,0.787481045,0.016101569,0.050197122,0.528659253,-3.110531267,0.255945808,0.005755322,0.325011348,-2.916365102,0.549407106,0.009851331,0.377097888,-3.153339514,0.287696529,0.000825339,0.14695282,-3.268840356,0.735947316,0.002085954,Boreal shrubland
POINT(-162.125 68.875),-162.125,68.875,0.36509472,-0.450381852,0.010710998,0.359536317,0.475386733,0.361475447,0.002624462,0.280831721,0.291929226,-1.021824338,0.029060516,0.052778709,0.146921206,-1.358514094,0.424641123,0.071257005,0.494734832,-2.065047621,0.138787726,0.001748766,0.315927316,-1.930513432,0.330242349,0.003357067,0.376192404,-1.829810804,0.106886309,0.00016851,0.657231172,-2.327819658,0.007811976,0.000386504,Boreal shrubland
POINT(-163.125 68.875),-163.125,68.875,0.035701799,-1.404737042,0.614595123,0.01231227,0.057565195,-1.385403024,0.604769105,0.015962404,0.254256094,0.801932518,0.007461141,0.032804778,0.515145474,0.772733426,0.000170624,0.027550393,0.381642291,-1.396842217,0.690526428,0.181586363,0.421336557,-1.676150495,0.597729574,0.095253582,0.448105227,-2.235974566,0.350191392,0.009359197,0.161949252,-2.522842258,0.677991577,0.002855002,Boreal shrubland
POINT(-163.375 68.875),-163.375,68.875,0.028067617,-1.382652534,0.697165871,0.012050934,0.05006479,-1.356588507,0.65546036,0.015327188,0.256980777,0.853015283,0.00669464,0.028751396,0.510760481,0.763312427,0.0001985,0.032407622,0.415235288,-1.495133402,0.653354383,0.142441934,0.466103923,-1.789606366,0.554868219,0.074664379,0.509535526,-2.203989505,0.295739099,0.012755668,0.204135559,-2.528278033,0.611776231,0.004163749,Boreal shrubland
POINT(-162.375 68.875),-162.375,68.875,0.366588991,-0.385754037,0.012569588,0.430419671,0.380084145,-0.410768302,0.022562713,0.421485961,0.277895051,-1.006037744,0.042940631,0.058711384,0.142148012,-1.304823292,0.442593166,0.070232493,0.472214849,-1.928588534,0.15396549,0.001740948,0.305005971,-1.817070253,0.343573495,0.003149283,0.394934088,-1.735143608,0.095076721,0.000206755,0.667502967,-2.109618783,0.008120231,0.000540568,Boreal shrubland
POINT(-162.625 68.875),-162.625,68.875,0.347476583,-0.493740359,0.022207404,0.377950215,0.354016637,-0.572346279,0.035907698,0.317302197,0.283945307,-1.023186044,0.0312186,0.040203215,0.150986499,-1.337335577,0.379438048,0.045294002,0.47826949,-2.022143952,0.146274702,0.00152784,0.294222333,-1.891758209,0.357431054,0.002962442,0.38863009,-1.760585961,0.108255794,0.000304134,0.658251871,-2.20200542,0.009191905,0.000597639,Boreal shrubland
POINT(-162.875 68.875),-162.875,68.875,0.038856607,-1.331023983,0.603459899,0.021153056,0.063434483,-1.307409809,0.589621151,0.027440194,0.259206676,0.809863445,0.007080882,0.032569128,0.461013916,0.737707288,4.56E-05,0.004380505,0.674833052,-1.970194301,0.441225084,0.120803224,0.425228282,-1.682729583,0.594929618,0.096181866,0.389746131,-2.307896436,0.416129973,0.00809509,0.166203891,-2.574273935,0.663473444,0.002184992,Boreal shrubland
POINT(-137.375 68.875),-137.375,68.875,0.07935428,-1.987305937,0.20723826,0.03033164,0.473403318,-1.481209185,0.018444159,0.065089028,0.095190427,1.90747911,0.286058109,0.074316223,0.626782107,1.672177278,0.020582733,0.066619841,0.209306754,-3.525700099,0.842383834,0.073451351,-0.138728009,-3.521751809,0.881540725,0.073983623,0.130419124,-1.318191243,0.683473411,0.053610113,-0.192998369,-0.95055834,0.512621458,0.133260168,Boreal shrubland
POINT(-137.125 68.875),-137.125,68.875,0.07853837,-1.955230627,0.22040472,0.038867293,0.475619156,-1.40359491,0.021334197,0.093423695,0.106055042,2.039867866,0.238928512,0.076686833,0.655817064,1.842955397,0.015112762,0.057609474,0.155331184,-3.546273392,0.883189646,0.078245295,-0.198874567,-3.559760194,0.831284604,0.076846037,0.121456227,-1.373884866,0.701703669,0.048953148,-0.171788732,-1.257735742,0.543582222,0.069379251,Boreal shrubland
POINT(20.875 68.875),20.875,68.875,0.040386981,-2.907544654,0.286078457,0.021986432,0.099121166,-2.501198009,0.555747377,0.059712229,0.010567804,-1.358914628,0.770767518,0.042437665,0.186452386,-1.166956519,0.165833107,0.063215198,-3.882013448,-19.55165915,0.004737205,0.016625743,-2.318484611,-15.68525236,0.151155701,0.09850451,-0.639032941,-2.094500834,0.115854067,0.069798341,-0.382388629,-5.737025059,0.406754395,0.156375808,Boreal shrubland
POINT(20.625 68.875),20.625,68.875,0.26244453,-2.32647737,0.005729803,0.034617099,0.205744475,-2.983985326,0.261482498,0.042616014,0.091767847,-3.583460209,0.425732718,0.045821663,0.065194316,-4.154548282,0.709145687,0.015658508,-1.088168061,-5.073814232,0.052180979,0.007379932,-0.008192851,-5.57635084,0.984669577,0.015649212,-0.058715999,-4.595646957,0.876890146,0.015450887,0.397791903,-2.230676575,0.18397027,0.036594243,Boreal shrubland
POINT(24.625 68.875),24.625,68.875,0.036368875,-2.228567866,0.478617159,0.06765815,0.204428383,-1.815549459,0.181620686,0.133409228,-0.104398452,-5.477740041,0.353084961,0.058151046,-0.109744739,-4.372069024,0.742182345,0.128454476,0.782469724,-13.35262687,0.490649147,0.002270818,0.730205551,-13.28887532,0.18101398,0.000967611,0.358415865,-3.387718371,0.278026429,0.000735818,0.230220125,-3.301078585,0.180085865,0.000734087,Boreal shrubland
POINT(22.375 68.875),22.375,68.875,0.173231306,-1.175640869,0.153651926,0.246290829,0.153023051,1.06845314,0.219875748,0.153080773,0.047395174,-1.065137809,0.867480851,0.656760631,0.40840034,2.115414154,0.211072394,0.244674435,1.231735525,0.825422136,0.033623757,0.747931569,0.331023327,0.118014,0.587553907,0.940298668,-0.209497558,-1.788752959,0.712714785,0.046621484,-0.133857062,-1.684522879,0.767127659,0.038430487,Boreal shrubland
POINT(24.875 68.875),24.875,68.875,0.038416104,-2.140848321,0.459648706,0.07991724,0.212946523,-1.704672679,0.167422731,0.1554656,-0.102586954,-5.39357168,0.365136626,0.06347158,-0.100684176,-4.262330242,0.763662718,0.138865374,0.771148428,-13.25920512,0.487963606,0.001790071,0.751561434,-13.28161079,0.160408553,0.000695394,0.364354836,-3.423524185,0.271925562,0.000764609,0.223737426,-3.322133756,0.195686141,0.000828659,Boreal shrubland
POINT(22.875 68.875),22.875,68.875,0.11236074,1.178817775,0.33745166,0.112382573,0.153185589,1.070512545,0.215552734,0.141880013,0.001661235,-1.993468754,0.995360557,0.42315566,0.127838479,-1.195613866,0.693974219,0.530866977,1.258238163,-0.216372355,0.032743529,0.78267028,0.358001882,-0.063751575,0.542249112,0.947932058,0.25263266,-1.747938185,0.635168088,0.087222074,0.102962924,-1.818717029,0.826897725,0.07725017,Boreal shrubland
POINT(20.375 68.875),20.375,68.875,0.257857466,-2.369499951,0.004888774,0.020539355,0.209873955,-3.001017793,0.230814238,0.026839975,0.098614338,-2.061224552,0.521436595,0.294598729,0.076046903,-4.207494433,0.651159835,0.009806188,-1.051073991,-5.471113042,0.063180786,0.008641992,0.008961808,-6.057092267,0.983115295,0.015330519,0.068318183,-3.66742458,0.857257283,0.010152272,0.387766408,-2.090079968,0.197317393,0.041403377,Boreal shrubland
POINT(21.125 68.875),21.125,68.875,0.040850975,-2.898791263,0.284707115,0.025166234,0.145131155,-2.336690684,0.390823205,0.10968228,0.01060336,-1.392663261,0.769134222,0.040141496,0.184461445,-1.195393524,0.169885564,0.061087169,-3.881657894,-19.77479444,0.004645116,0.015897491,-2.353672251,-16.08374315,0.143697076,0.091366302,-0.657969743,-2.047304202,0.105841476,0.076941058,-0.36577903,-6.68129127,0.417144279,0.114957985,Boreal shrubland
POINT(25.125 68.875),25.125,68.875,0.04200888,-1.98544774,0.429341874,0.107237261,0.227604112,-1.500855252,0.149042327,0.210024695,-0.104697342,-5.440573746,0.358038207,0.062949363,-0.102567207,-4.274251432,0.760208613,0.139610071,0.822674979,-13.43873563,0.439466386,0.000964008,0.764996406,-13.41547127,0.134559294,0.000347078,0.371466815,-3.463192477,0.263985494,0.00078095,0.213620452,-3.341678751,0.219996161,0.000948747,Boreal shrubland
POINT(22.625 68.875),22.625,68.875,0.114648568,1.166961217,0.330229636,0.121914033,0.154250715,1.05027703,0.217010185,0.158130637,0.045969527,-1.034783501,0.871606839,0.659250919,0.410626928,2.08311017,0.213372329,0.255130121,1.23532132,0.770002063,0.033258235,0.759007889,0.357907898,-0.069081589,0.540519671,0.944612843,-0.20794191,-1.697742847,0.724637422,0.063384143,-0.15278187,-1.601189765,0.742530176,0.051097153,Boreal shrubland
POINT(21.375 68.875),21.375,68.875,0.04225849,-2.960363941,0.268395946,0.024785274,0.148643334,-2.364042002,0.377201931,0.110424001,0.011045405,-1.433046601,0.757702067,0.035737968,0.182305188,-1.234154792,0.172419132,0.055267421,-3.857847741,-18.68945981,0.005095083,0.018126055,-1.474370295,-10.91065022,0.360669507,0.065012112,-0.673122274,-2.024498443,0.096486887,0.079834369,-0.245844213,-2.967289625,0.518975308,0.009338166,Boreal shrubland
POINT(129.125 68.875),129.125,68.875,0.279131305,-1.965050594,0.00713884,0.021688519,0.459601439,0.882119895,0.004277945,0.074421102,0.069919973,-1.022384037,0.52456115,0.107935991,0.112021255,-0.989487181,0.4746994,0.106111998,0.40625168,4.163506601,0.401053152,0.036650924,0.684000423,4.353437741,0.180967139,0.02396899,0.381184603,-2.869108585,0.228835,0.022785429,-0.008924448,-2.940619,0.980402821,0.02978145,Boreal shrubland
POINT(129.375 68.875),129.375,68.875,0.294846802,-2.009279479,0.004264669,0.013640149,0.465683179,0.919881572,0.003775982,0.065891519,0.019924013,-1.105299109,0.826420747,0.013865181,0.105412975,-1.00151921,0.496721412,0.100768878,0.360829917,3.734610156,0.444864911,0.02346017,0.677356153,3.899616479,0.171386217,0.013768383,0.3238475,-2.556311611,0.320391862,0.037343599,-0.141027362,-2.882510385,0.715188686,0.034577141,Boreal shrubland
POINT(34.625 68.875),34.625,68.875,0.342404268,-2.621539751,0.014037247,0.03213508,0.770495624,1.052683008,0.000214679,0.217822233,0.080479421,-1.739307391,0.663341065,0.239296676,0.176451835,-1.836114838,0.44020147,0.174992811,-0.625451685,-6.4051802,0.050139981,0.002621082,-0.205785797,-6.017935324,0.574751476,0.009837285,-0.348790861,-7.039811791,0.006825957,2.13E-07,-0.166233436,-6.879487846,0.283730055,4.32E-06,Boreal shrubland
POINT(17.875 68.875),17.875,68.875,0.134087331,-1.677702082,0.570698289,0.305370124,0.35259993,0.686093083,0.022408024,0.316390192,0.709937422,1.352265646,0.003440383,0.164097139,0.547442701,1.016427428,0.004277418,0.282017891,-0.49325037,-5.162591958,0.047623257,0.007888065,-0.233832508,-5.038552721,0.248446366,0.016547736,-0.317219552,-4.864802004,0.18719805,0.000315368,-0.003222138,-5.530296956,0.986084253,0.000132528,Boreal savanna
POINT(18.375 68.875),18.375,68.875,0.119288211,-1.74824647,0.607670423,0.253187592,0.359731824,0.773232056,0.018788194,0.23702563,0.745374366,1.716384269,0.004155463,0.207506989,0.553147472,1.050599125,0.004135018,0.273913571,-0.469655541,-5.775368245,0.057183989,0.007540797,-0.217597337,-5.709669858,0.278284154,0.014520372,-0.398949547,-5.600636266,0.147592352,0.002196091,-0.061072332,-6.463606046,0.774883942,0.001056073,Boreal shrubland
POINT(18.125 68.875),18.125,68.875,0.138434342,-1.628924528,0.551574784,0.299096842,0.354789635,0.711628557,0.020870853,0.279288076,0.705329695,1.307045991,0.003712751,0.181346187,0.548291929,1.011378167,0.004314584,0.287700885,-0.489646897,-5.382048109,0.052181899,0.00983121,-0.214205595,-5.199668919,0.29958535,0.021979728,-0.414327811,-5.473126106,0.12406948,0.00172273,-0.05047366,-6.336456554,0.812707928,0.000973435,Boreal shrubland
POINT(20.125 68.875),20.125,68.875,0.243694344,-2.394373384,0.009049941,0.024808297,0.156777516,-3.174296466,0.382435316,0.025299911,0.068708281,-3.821808405,0.549215302,0.032590187,0.027926518,-4.278482132,0.868933038,0.010283296,-0.905543744,-5.728648451,0.116453727,0.011374601,0.060497225,-6.475116291,0.881735969,0.011410059,0.179858248,-2.956177163,0.631287524,0.005668566,0.392642602,-2.124386918,0.16990022,0.023758618,Boreal shrubland
POINT(122.375 69.125),122.375,69.125,0.431723054,0.316208697,2.34E-05,0.264129885,0.519256231,0.255256381,5.17E-06,0.31674202,0.388172253,0.345661948,0.00026765,0.423124391,0.460627321,0.128919452,0.000125566,0.748234768,0.09040767,-1.947242263,0.750268432,1.22E-05,0.033416455,-1.947880817,0.915085224,1.34E-05,0.090074797,-1.673767997,0.723259359,2.61E-05,0.039849841,-1.670328277,0.887952222,3.21E-05,Boreal savanna
POINT(123.875 69.125),123.875,69.125,0.047061803,-1.527211288,0.623635502,0.001773683,0.321193534,-1.051429806,0.012225718,0.030086467,0.07989087,-1.032905438,0.382765147,0.03122403,0.286202083,-0.502856346,0.027424192,0.284330295,-0.305660494,-2.059365215,0.359247411,0.000140061,-0.036332498,-2.052288522,0.933306239,0.000188239,-0.106240612,-1.924508697,0.656830221,3.85E-05,-0.076691924,-1.935831732,0.803161965,3.73E-05,Boreal savanna
POINT(123.625 69.125),123.625,69.125,-0.017920453,-1.70033417,0.865975136,0.002244425,0.518015289,0.583529254,0.000173069,0.020648767,0.079237395,-1.0382993,0.389886487,0.033457986,0.288225239,-0.496148912,0.026918248,0.298116735,-0.307376723,-2.087774647,0.355860259,0.000136067,-0.056322972,-2.080053788,0.896604707,0.00018306,-0.105077918,-1.916605118,0.664637988,4.86E-05,-0.084957188,-1.926961349,0.785052688,4.66E-05,Boreal savanna
POINT(123.375 69.125),123.375,69.125,0.443548878,0.587836435,0.000211637,0.101646316,0.550293429,0.305490694,3.50E-06,0.245144487,0.206553983,-0.640010731,0.068634042,0.21888398,0.390525353,-0.256704116,0.000697319,0.5095618,-0.084188447,-1.828147994,0.784765566,0.000307487,-0.087011776,-1.821987993,0.802821545,0.000351262,0.051335419,-2.25290291,0.794063269,1.32E-06,-0.091772875,-2.217287899,0.677906886,1.68E-06,Boreal savanna
POINT(122.125 69.125),122.125,69.125,0.431819499,0.315342602,2.29E-05,0.258231135,0.51989569,0.259186291,4.97E-06,0.302193491,0.388897829,0.355175432,0.000261642,0.408906672,0.461341831,0.145718936,0.000123478,0.715910415,0.074182653,-1.952693441,0.795577501,1.42E-05,0.016753841,-1.952662169,0.95766313,1.54E-05,0.083119654,-1.682377989,0.742244176,2.37E-05,0.032829903,-1.678703022,0.906941913,2.90E-05,Boreal savanna
POINT(122.875 69.125),122.875,69.125,0.450572872,0.620814933,0.000194055,0.091653867,0.552424595,0.314542886,3.45E-06,0.239973918,0.306484298,0.596537526,0.004960436,0.222062931,0.391124372,-0.243183699,0.000711355,0.535386604,-0.088642219,-1.822324067,0.771020574,0.000249969,-0.095952624,-1.815339095,0.78028418,0.000284678,0.043755255,-2.20774635,0.828676807,2.17E-06,-0.111486016,-2.171196311,0.622668056,2.63E-06,Boreal savanna
POINT(122.625 69.125),122.625,69.125,0.431548724,0.313583164,2.39E-05,0.270088446,0.518878949,0.250977898,5.31E-06,0.326824894,0.388180132,0.343050988,0.000268038,0.423842903,0.467473817,-0.1798581,0.000103445,0.503231236,0.099607915,-1.923224708,0.725486837,1.18E-05,0.042757391,-1.924193663,0.891402388,1.31E-05,0.096435148,-1.665657587,0.703920926,2.47E-05,0.048051602,-1.662879983,0.86485336,3.06E-05,Boreal savanna
POINT(123.125 69.125),123.125,69.125,0.44881823,0.603279479,0.000201631,0.095869637,0.552769127,0.313771314,3.39E-06,0.2341239,0.208694568,-0.596373138,0.068812664,0.245695774,0.39116681,-0.23277768,0.000735701,0.550757274,-0.089534083,-1.822222339,0.769179901,0.000258066,-0.094285277,-1.815486057,0.784454035,0.000294604,0.043900762,-2.207887882,0.825686726,1.70E-06,-0.106918722,-2.172291768,0.632388205,2.08E-06,Boreal savanna
POINT(33.125 69.125),33.125,69.125,0.10120075,-2.184833198,0.295132646,0.019169323,0.013138675,-2.360360804,0.941693724,0.037242116,0.189323508,-0.616020355,0.03869446,0.244916956,0.137180704,-0.310330093,0.370860956,0.60977658,0.239194015,-5.199915022,0.490580477,0.004075237,-0.281406341,-4.661466295,0.574891383,0.007572752,-0.305952721,-3.807096115,0.035051198,1.25E-05,-0.528732832,-3.734747892,0.010515114,6.88E-06,Boreal savanna
POINT(30.125 69.125),30.125,69.125,0.06322585,-2.859421051,0.247478338,4.63E-05,0.00107686,-3.099736645,0.990469888,0.00023996,0.078642954,-2.14029029,0.636561333,0.132579284,0.208696999,-1.854924585,0.336868133,0.181975992,-0.845767414,2.614698325,0.156764654,0.562561479,-0.135826649,1.065917516,0.766607836,0.782700431,0.228298853,-5.220819786,0.36249578,3.98E-05,0.47092559,-3.702955454,0.010119927,1.28E-05,Boreal savanna
POINT(25.625 69.125),25.625,69.125,0.077256272,-4.071203338,0.184571445,0.004238787,0.377840416,1.424165481,0.003266866,0.052508948,0.215943874,-3.675314096,0.042606189,0.079050183,0.076433518,-2.973274668,0.769524493,0.303048557,-1.340653886,3.649195149,0.286847832,0.535458799,-1.397685968,5.867514207,0.066558839,0.222416565,0.29312373,-4.146299596,0.639090601,0.037492256,-0.53160128,-2.837709309,0.082948627,0.041763242,Boreal savanna
POINT(171.375 69.125),171.375,69.125,0.067649844,0.772622107,0.088487264,0.046554235,0.212547847,0.770238848,0.030975696,0.034358513,0.02069746,0.901446748,0.67458007,0.159207034,0.12598768,0.777522729,0.32639969,0.231183188,1.843166376,2.665150681,0.29245665,0.314349987,0.71406004,2.522647804,0.666428194,0.377815656,-0.487560325,-4.376184992,0.356021509,0.005206881,-0.566103034,-4.46975395,0.221314336,0.00376958,Boreal shrubland
POINT(171.125 69.125),171.125,69.125,0.073095048,0.658424782,0.083861662,0.102834734,0.219886389,0.805706173,0.010985723,0.003590277,0.024800498,0.786842933,0.62677601,0.222757569,0.137385848,0.719923523,0.294421537,0.258765746,1.541579445,4.11992541,0.347415986,0.164670415,0.580579689,4.261781539,0.69970682,0.169811724,-0.429985496,-4.245279062,0.422053218,0.007183923,-0.545825101,-4.379680827,0.246525316,0.00503646,Boreal shrubland
POINT(141.625 69.125),141.625,69.125,0.032487743,-1.606272834,0.470772906,0.032701972,0.352558171,0.849383122,0.000454521,0.002813036,-0.026291712,-2.248204092,0.5539681,0.017226912,0.281171092,-0.987654492,0.03109373,0.260681868,1.751124768,-2.120785277,0.14768932,0.580186726,1.969679925,-1.900882652,0.104995466,0.613898025,-0.335244799,-2.412810405,0.222971331,1.30E-05,-0.368544824,-2.431507831,0.185797828,1.12E-05,Boreal shrubland
POINT(136.125 69.125),136.125,69.125,0.263529986,-1.56158626,0.100170482,0.05020195,1.125717259,0.142795522,0.002199206,0.648091563,0.147344811,-1.641818045,0.369023393,0.067141075,0.90027491,0.505551204,0.010304043,0.446095529,0.475157139,-1.926798589,0.205740001,0.000285579,0.492462608,-1.736272438,0.066807936,8.96E-05,0.111409632,-1.346163099,0.531784754,0.000944609,0.196588782,-1.270359671,0.130587638,0.0002566,Boreal shrubland
POINT(143.125 69.125),143.125,69.125,0.37959406,0.44679065,0.013077067,0.202798895,0.430933461,0.527558243,0.001046285,0.07755647,0.316724564,1.136294022,0.007227729,0.028169103,0.316910789,1.133257693,0.003741982,0.023091329,-0.350160249,-1.681437566,0.39739025,0.092749042,-0.24213609,-1.663910294,0.647661184,0.119291492,-0.275411594,-3.038020301,0.269767823,2.57E-05,-0.126150178,-2.951663239,0.67887966,4.98E-05,Boreal shrubland
POINT(136.875 69.125),136.875,69.125,0.165576876,-1.621541575,0.18817901,0.009793493,0.511375323,0.623114065,0.001892434,0.102161591,0.084209559,-1.97596569,0.603762441,0.041380978,0.353431569,0.910201441,0.074005283,0.234045539,-0.035811898,1.519334547,0.932007057,0.090507121,-0.272698019,1.432474007,0.436638879,0.092684935,0.046846186,-1.719030897,0.847170152,0.00015113,0.124560774,-1.726451564,0.543784395,0.000101298,Boreal shrubland
